ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default.payment.next.month
18442,20000,1,2,2,43,0,0,-1,0,7,1,37769,7597,37342,4317,62471,21470,43239,1153,14156,13476,66830,4364,0
18443,20000,2,2,1,27,3,-1,0,0,1,1,21743,96,9009,10040,1689,10677,83690,102,129982,4802,6414,1302,1
18444,300000,2,1,2,44,-1,1,1,0,0,1,80329,5399,107675,1385,40935,369,54589,9308,92422,2906,126255,1564,0
18445,80000,2,3,2,35,-1,-1,0,0,2,1,118850,1601,39156,1405,7386,5706,154977,85,66467,5905,3409,3401,1
18446,200000,1,3,1,43,3,-1,8,0,-2,-1,30825,372,26700,17751,23456,5865,91971,10891,38546,1826,15095,3227,0
18447,50000,1,1,2,25,4,0,-1,-1,-1,4,3542,6360,1398,535,16621,4681,20545,13055,77398,47926,40189,4977,0
18448,20000,2,2,2,61,0,1,0,0,0,0,21314,364,75903,962,64552,21259,13763,7512,27363,620,17192,6815,0
18449,50000,1,1,0,40,1,0,0,3,2,1,9740,6809,92294,1332,3559,5157,200529,27878,53996,9695,24554,7003,0
18450,50000,2,1,2,72,0,1,0,1,5,-2,51026,5003,34048,18448,10461,2207,23991,312,60810,19057,68621,10624,0
18451,300000,1,2,1,30,2,0,-2,0,-1,0,34197,10357,62892,476,17723,3222,60448,196,21134,5802,100479,3392,1
18452,100000,2,1,1,43,2,3,0,0,4,0,47967,290,133513,6819,18667,5420,278,2480,17183,9879,1255,7182,0
18453,100000,2,2,1,69,0,0,2,-1,3,0,25350,405,54310,6301,13696,3312,21879,6182,12459,128,23409,2966,0
18454,80000,2,2,2,47,1,-2,0,-1,1,0,34810,1559,11521,28,1822,9061,71304,7866,117078,24719,20700,8229,0
18455,100000,1,2,2,71,3,0,0,3,0,-1,17160,9057,19950,6675,16363,4791,10343,18690,10375,15,82,1562,1
18456,10000,2,2,1,63,2,-1,2,1,0,-1,17030,1475,4822,15653,88510,6000,88943,39604,342061,1586,41322,7609,1
18457,80000,2,1,1,66,2,0,2,0,0,2,11033,12318,36423,1775,71855,11289,15790,7063,23680,1730,33103,19727,1
18458,100000,1,2,1,51,0,6,5,0,6,3,17741,7421,4920,4828,18381,6195,3483,515,3170,675,16875,6515,1
18459,200000,1,2,2,74,2,2,1,0,-1,0,8106,7776,6032,9534,19403,4331,50401,4029,38385,2145,80627,411,1
18460,50000,2,3,1,26,0,0,5,1,0,1,11642,3997,124982,9775,131684,3088,103658,4929,64837,457,12086,8376,0
18461,80000,1,2,2,68,-2,1,-1,1,0,0,56571,5275,38461,5788,45342,3756,12555,8902,36956,16462,9053,8435,0
18462,50000,2,2,2,33,1,0,-1,-1,0,0,34191,16361,82664,1700,77617,320,102773,166,71375,4438,31295,1398,0
18463,150000,1,2,2,48,2,-2,0,1,2,0,6382,11039,60844,4134,11403,13836,42665,3435,6859,15660,110695,20518,1
18464,100000,1,2,1,36,2,2,2,-1,0,0,53107,668,50221,25768,41216,70,34701,19423,7735,7079,36274,5417,0
18465,50000,2,1,2,37,4,2,3,-2,0,1,73822,3476,7498,10045,5253,2050,72829,2873,5712,17750,125479,7053,1
18466,100000,2,1,1,66,-1,4,0,0,0,0,107542,23728,68183,6793,114604,5725,40034,1896,10496,11699,16359,4741,1
18467,50000,2,2,1,67,-1,-1,5,2,3,0,111213,3522,10715,6811,49085,2704,20429,3463,93940,17780,15534,908,0
18468,200000,1,2,1,51,4,2,4,2,-1,0,90762,4327,1868,23838,24923,1000,29140,8107,196613,18398,9248,5460,0
18469,30000,2,2,1,30,2,2,0,-1,4,2,43211,14231,151294,17911,26493,9687,37925,14302,59510,8930,50989,2055,1
18470,200000,1,1,2,51,0,0,0,0,0,0,155446,1131,60961,238,915,10535,15206,10858,66970,19544,41826,1118,0
18471,20000,2,2,1,59,-1,0,0,1,0,-1,58558,20846,218354,21193,40442,22663,20581,41257,26593,29886,19798,12073,0
18472,100000,2,2,2,62,2,0,5,0,0,2,66661,4039,46379,988,27958,4887,50763,7656,8803,19142,13428,15896,0
18473,200000,2,2,2,26,0,0,2,2,0,2,190879,8917,174347,5857,87131,6004,37458,6896,48924,3774,6635,2277,1
18474,10000,1,1,1,66,2,1,0,2,-2,7,5208,4129,35195,2601,151821,11479,74564,6032,164706,3422,30186,2364,1
18475,100000,2,2,1,40,1,0,-2,0,-1,1,152757,36,77367,23734,30317,1550,92779,3619,1037,8159,15911,5178,1
18476,300000,1,2,2,69,0,1,-2,-2,0,0,11933,5023,3470,6979,88576,9278,21167,1469,51508,1660,10211,10042,0
18477,20000,2,2,1,61,1,1,0,4,2,0,80439,6352,81059,18030,48938,808,7373,694,15021,22767,81654,33,0
18478,10000,2,2,2,41,0,1,1,0,0,2,21120,13915,79578,557,76957,434,19654,1676,7345,4346,122743,3644,0
18479,20000,1,1,2,36,-1,0,0,0,-1,-1,31519,1854,31127,6292,42455,4814,13410,11503,612,1416,89341,6338,0
18480,80000,1,1,2,45,1,-1,-2,0,3,0,42181,3265,40861,22887,86249,1262,92670,4731,35069,28698,5365,3059,0
18481,100000,1,2,2,59,0,0,1,0,-1,0,75857,12565,9363,1288,604,30631,48770,2899,167370,13752,41270,4512,0
18482,10000,2,2,2,56,0,0,0,0,0,0,28853,9552,40814,5529,42739,12546,19999,3931,89106,8880,42769,1766,0
18483,150000,2,1,1,63,1,1,3,1,8,1,4139,295,23552,4274,39631,3312,179102,11471,102369,426,106607,1809,0
18484,50000,1,3,1,54,-1,0,3,-1,0,0,95754,8570,12342,5384,12800,1108,63087,3886,112813,6892,36446,2758,1
18485,300000,2,2,3,28,0,1,8,3,0,2,937,14038,55114,632,8958,37,13992,1513,25732,3370,14350,9371,1
18486,100000,1,2,2,34,0,-1,0,1,4,8,183520,22294,45778,2654,32882,3461,56424,2460,19823,5267,45515,396,0
18487,300000,1,2,1,69,0,8,0,1,-2,-1,128744,5528,48286,4745,15642,1361,145717,625,34669,17314,72142,6276,0
18488,10000,2,3,2,43,-1,0,6,0,-1,1,327991,19761,84012,11464,21882,12722,49274,22122,7431,514,1870,23557,0
18489,50000,1,1,2,32,-1,0,6,0,0,0,6513,26263,153967,8291,47490,14993,42084,3571,77841,5245,7153,16795,1
18490,20000,2,1,2,40,0,1,0,-1,0,1,57699,8155,32113,482,67816,12357,4919,5282,1706,2814,42384,9305,1
18491,100000,1,2,1,44,1,-2,0,1,0,2,12074,3416,22036,10200,24574,12187,48161,404,9516,2852,23788,5991,1
18492,50000,2,1,0,33,1,2,0,0,2,0,36888,420,43307,16142,83504,540,141909,37798,41354,9201,30880,5504,0
18493,300000,1,2,2,53,-2,1,4,2,-2,4,92533,406,42752,3058,35031,4314,67603,1146,24909,7093,35062,24535,0
18494,30000,2,2,1,54,-1,3,-1,0,-2,0,24151,2481,2371,6288,68939,4009,41853,1628,33509,1670,100205,6502,1
18495,10000,1,1,2,52,0,0,0,1,3,2,194771,713,67159,5375,6726,1928,49800,4572,30846,5345,22995,1778,0
18496,10000,2,2,2,62,0,-2,0,2,0,3,32155,23243,74153,4072,22724,21681,19795,3749,32389,1233,7055,4354,0
18497,300000,2,3,1,49,0,0,4,0,3,1,40491,23774,2085,3878,9544,11975,12430,1190,84255,3797,28273,5885,0
18498,300000,2,1,2,47,0,3,-1,-1,4,3,16538,15084,150927,15498,1868,2696,32243,2112,39850,2042,64881,1752,0
18499,80000,1,1,2,58,-1,0,0,1,-1,0,70668,4864,102966,29,49910,14124,48295,7489,107677,2573,254269,2893,0
18500,20000,2,2,1,33,-1,0,1,3,-1,4,6179,10724,106972,886,5268,822,561,6874,121101,15593,28117,27770,1
18501,300000,1,3,1,69,-1,-2,0,2,1,1,190369,17983,30634,1315,32382,2496,27758,13086,8558,664,36130,5201,0
18502,200000,1,2,3,42,-1,3,-2,5,4,0,6583,4329,17495,1608,50928,9198,57641,20268,38746,1332,79956,2925,0
18503,100000,1,3,2,27,-1,3,-1,0,2,0,4646,82,30752,10745,45761,33059,60986,3353,136034,8573,49568,15365,0
18504,150000,2,4,1,27,2,-1,0,2,0,0,100283,12213,74681,2121,5407,326,14717,9751,124326,1940,65545,49398,1
18505,100000,1,2,1,49,2,0,2,5,-1,2,15416,2201,37337,3254,10469,3868,2544,25674,15603,1505,150039,11327,1
18506,80000,1,3,1,60,4,0,0,1,-1,4,38519,12483,47998,2443,2240,808,84014,530,5799,3612,27296,3735,1
18507,50000,2,1,2,34,1,0,0,0,3,2,92415,2157,12162,20197,7206,1854,24473,304,58465,194,31919,15375,0
18508,150000,2,2,2,74,0,0,8,1,-1,1,48135,6047,1404,246,22091,5710,216765,2209,183374,6204,54888,701,0
18509,50000,2,3,1,22,-1,0,2,-1,-1,1,51501,1253,57014,13040,97978,13319,2579,20862,25993,11501,34022,14925,0
18510,300000,2,2,1,27,0,0,0,0,-2,2,40107,16274,30141,11627,96844,248,66126,4069,21836,6590,15920,883,1
18511,80000,1,2,1,37,0,-2,-1,0,0,-1,36419,4847,56953,820,31383,7388,114811,2267,79172,6174,10756,1532,0
18512,200000,1,3,1,53,0,3,1,1,0,0,65964,2585,167676,2155,5322,2554,16388,16061,19873,862,17282,4126,1
18513,100000,1,1,2,42,0,1,0,-1,0,0,91251,21386,439,2962,129967,177,54568,4223,35984,2708,1471,4005,0
18514,50000,1,2,1,34,4,-1,-1,0,0,-1,57971,13909,21127,10466,28003,5084,10251,19853,9870,1490,90323,1865,1
18515,30000,1,2,2,74,0,1,-1,0,3,0,21896,3692,37944,6960,55291,9193,20287,3273,42556,254,18733,9068,0
18516,100000,2,1,2,21,-1,-1,0,0,0,-1,76433,14251,100725,15293,10878,23660,106854,923,36806,12608,14300,1372,0
18517,10000,1,2,1,28,0,1,0,0,0,1,173851,2175,47785,1076,58627,2168,115328,2401,45866,17047,7980,14311,0
18518,20000,2,1,2,61,-2,-1,1,0,1,2,1711,7479,72193,9169,274,5493,64675,1707,6826,4194,76401,14475,1
18519,150000,2,2,2,28,1,0,0,2,-2,1,5713,1164,15742,704,33510,4922,34943,4089,49001,2517,8695,705,0
18520,50000,1,2,2,49,1,2,0,2,0,4,19289,5211,41152,7258,18618,6489,92449,679,82928,2684,5217,8423,0
18521,80000,1,1,1,37,0,0,6,-1,0,1,137952,4584,105345,1653,67122,12680,9293,20087,19462,5282,43098,2057,0
18522,10000,1,1,2,47,1,2,4,-2,0,1,152278,1629,35459,1676,33013,2885,17359,33385,54271,88,52966,7973,1
18523,20000,2,2,2,65,3,2,1,-1,0,0,29438,4472,39334,478,11624,8052,30677,3120,63419,5055,40351,6503,1
18524,50000,2,2,2,28,0,0,2,0,-1,3,5857,8152,24397,10382,27119,20228,53069,24629,16999,726,83471,26513,0
18525,200000,2,1,1,73,-1,1,3,0,0,0,97011,8072,22923,18495,84413,3265,1073,13084,36198,11866,35984,2732,0
18526,50000,1,1,1,26,0,-2,0,2,1,2,37387,4104,37473,13405,155931,11575,6856,313,73773,373,68395,17291,0
18527,30000,2,1,1,71,0,1,6,1,8,0,88168,8117,77993,4807,78120,1987,47750,11902,77072,23271,26007,35729,0
18528,30000,2,2,1,64,3,2,0,0,-1,1,28545,1626,26892,744,79085,31012,23794,1343,14658,3406,26128,584,1
18529,80000,2,2,2,50,-2,2,-1,0,-1,-1,88094,10995,29193,24797,42159,9295,27273,553,29752,20064,45625,1244,0
18530,30000,2,2,1,43,-1,1,0,2,3,7,25438,5740,60976,7872,36191,133,72814,13108,4871,1654,39178,2176,0
18531,200000,1,1,2,35,4,0,0,1,0,4,19093,3941,41586,2381,33558,9673,5967,841,644,4511,3588,16324,0
18532,80000,2,2,1,61,0,6,0,0,0,-1,40880,4435,78206,7067,94463,12157,73277,2744,74431,3898,114501,2111,0
18533,150000,1,3,1,34,0,7,-1,4,4,-2,9207,3933,25592,21879,221230,17513,62998,2719,161592,5853,70025,5410,0
18534,200000,1,1,2,47,1,-2,6,0,0,-1,176947,5303,31999,2649,31602,3652,14842,3661,73654,6900,6648,490,1
18535,80000,1,1,1,23,2,-1,0,-1,3,-1,69361,4695,19275,4109,5095,33356,67933,11908,8315,4162,206904,9955,1
18536,200000,1,1,1,32,1,6,3,0,2,2,166982,848,65526,3599,25772,2200,8563,8071,3993,51128,80176,4269,0
18537,30000,2,2,2,63,0,8,1,0,0,0,134991,12990,91812,6187,16522,1163,11151,1412,14549,1186,33973,7289,0
18538,150000,1,2,2,23,2,4,-1,5,-1,2,32911,4433,58469,6225,93239,18380,107023,12059,29123,1049,108665,5222,0
18539,200000,1,1,1,60,1,-1,0,0,0,3,5745,17980,24331,1567,115079,3056,54183,47002,2058,15443,10574,10081,0
18540,150000,2,2,1,21,3,1,-2,1,0,2,53799,5231,1652,7502,20668,4768,62018,3511,11406,11870,112059,9573,0
18541,20000,2,2,1,37,0,-1,0,-1,0,2,134598,193,4246,616,26882,20109,20649,13006,5776,10702,42638,10502,1
18542,200000,2,2,1,38,-1,0,-1,0,0,0,7093,2385,189667,6408,60440,515,20608,853,5969,11119,35150,2794,0
18543,100000,2,1,2,30,-1,6,-2,3,0,1,23524,803,76562,1631,32789,2590,20833,2420,65699,3551,28476,7605,0
18544,30000,1,2,0,32,0,3,1,-2,1,5,26028,3228,42631,3926,25239,9851,130797,2223,33259,2991,37084,763,0
18545,50000,2,2,1,37,0,-1,3,1,4,-2,7088,13839,31441,321,9262,9291,16117,1475,71867,2160,31991,18102,1
18546,150000,2,2,2,42,-2,0,1,2,0,-2,24117,8851,30848,8741,30562,1644,117826,1948,9440,19713,5936,8546,0
18547,30000,1,2,1,62,2,-1,-1,-2,3,0,39382,19061,121070,28921,100661,9866,13243,3142,26983,8840,402,5425,0
18548,10000,1,3,2,34,3,-1,0,0,1,0,1698,5647,10759,885,69990,21705,42285,7978,5532,7795,49981,18760,1
18549,100000,2,2,1,61,0,-1,-1,0,-1,1,57039,700,32084,3492,95885,3852,15889,212,24846,1943,147388,14310,1
18550,30000,1,1,2,28,-1,-1,0,3,0,0,26400,9580,12414,4507,926,799,64399,2870,36626,3976,99121,4657,1
18551,100000,2,2,2,71,0,0,0,0,0,5,34413,4558,463,2041,39514,12252,243675,1208,11273,7789,9597,10242,1
18552,30000,2,2,1,37,1,4,0,3,0,0,26444,442,53194,14823,41374,19378,46620,8673,15932,1274,17372,1707,0
18553,100000,1,1,2,35,1,0,2,0,0,0,43043,11161,27889,5606,6870,3698,167690,20824,104334,4129,20757,3212,0
18554,50000,1,2,2,26,1,3,0,-2,2,0,11839,1601,4262,25772,23420,54389,11709,22243,9256,2746,60930,338,0
18555,50000,1,1,1,27,3,-2,-1,0,4,0,133783,18497,258,5414,80318,1337,36990,1121,163160,11768,20483,1288,1
18556,20000,1,2,2,70,3,1,0,3,3,5,4441,11325,15572,14357,5028,16078,14880,6545,51889,14293,31575,10385,1
18557,50000,2,2,2,52,7,1,0,0,-2,2,699,17448,162809,21972,41819,2303,107148,1476,191515,592,48450,13815,1
18558,50000,2,2,1,68,0,4,0,0,3,2,24807,662,53832,470,17193,7261,19818,11750,118198,5360,93643,24704,1
18559,150000,1,2,1,63,4,-1,1,-1,1,0,24015,13725,28466,20352,29201,4067,28291,7870,28051,1216,148205,26254,1
18560,80000,2,1,1,29,1,2,0,0,0,-1,105626,976,17289,4001,71701,15829,10503,18584,14766,5456,28992,27698,0
18561,200000,1,2,2,40,-1,2,1,-2,-1,1,1332,4780,42595,239,111707,6545,111813,12731,60103,2223,35801,2848,0
18562,150000,2,1,1,62,1,0,0,-1,3,1,17255,12177,29283,3339,2765,4387,27391,20615,344981,10936,24885,8908,0
18563,300000,2,4,1,65,0,0,-2,3,-2,5,149733,4166,131267,7158,39553,2330,49053,8763,82815,590,38766,7584,0
18564,200000,2,1,2,59,-1,0,2,0,0,-1,18985,7325,21212,25393,21465,3205,37350,5182,55474,10742,44334,9501,1
18565,300000,2,1,2,22,0,0,0,0,0,1,152035,4782,23480,4936,47828,13169,24343,5042,138539,4433,13006,1300,0
18566,10000,2,2,2,38,1,0,0,0,-1,4,8976,10240,76625,9484,75909,22758,136734,18039,3710,1681,9959,6300,0
18567,30000,2,2,1,58,0,1,-2,3,3,1,17049,2657,92232,1898,9108,5210,2845,5888,17679,1078,11678,24174,0
18568,80000,1,2,3,22,1,0,-1,0,0,-1,31819,9396,99495,4932,86961,11988,113489,2737,34970,4830,53666,7060,0
18569,300000,1,3,3,35,3,0,0,-2,-1,0,3852,7314,101627,6011,11733,4216,116588,1063,27309,4571,7013,4874,0
18570,200000,1,1,0,31,1,3,5,0,-2,4,10631,6866,39537,2209,120625,1830,36534,11323,4409,15538,29176,780,0
18571,150000,2,2,1,23,5,1,1,4,0,-1,52651,284,5114,4186,173391,11313,128686,2148,81468,6781,5013,12515,1
18572,20000,1,1,2,29,0,0,-1,-1,-1,-1,25898,6564,11969,10053,90690,8879,10608,3446,14876,8070,180502,12346,0
18573,100000,2,2,2,65,3,1,0,2,0,0,3102,3300,70327,5713,100578,564,8707,4818,52813,13568,1552,1322,1
18574,50000,2,2,1,63,5,-2,0,1,0,0,37188,336,90732,10758,55412,11945,54764,2189,12007,39101,77424,6472,0
18575,80000,2,2,2,43,0,0,0,6,0,6,39220,214,33158,5573,25960,1558,62340,1894,275770,1373,79386,3321,0
18576,80000,1,1,1,65,0,-1,-1,1,1,2,28573,1223,94368,4554,16986,9715,17874,3938,20883,3246,122874,3356,0
18577,50000,2,2,2,63,0,0,1,0,2,3,14587,6597,29395,2765,164626,5544,52677,2357,136574,2482,70200,5499,1
18578,50000,2,3,1,30,0,0,0,-1,1,0,28156,2962,15378,1121,40716,11875,582,13961,4280,2293,59976,10604,0
18579,50000,1,1,2,57,1,1,4,1,0,0,1545,1010,30677,1793,22019,6881,53148,11176,20832,590,27747,7923,0
18580,20000,1,2,1,44,0,5,1,0,3,4,583,2917,86321,3956,20697,20557,13773,3904,151961,1845,10071,296,1
18581,10000,1,3,1,52,2,1,-1,-1,0,0,21361,9964,2702,5974,51552,7140,263284,4130,11046,10756,6692,2521,1
18582,20000,2,2,2,24,1,0,0,0,0,-2,76021,12685,13646,22124,70492,7827,34177,8399,9443,1042,49378,492,0
18583,150000,2,3,1,59,0,2,0,0,2,2,28494,16962,9842,15456,380,1688,145901,3154,66219,536,124253,33,0
18584,10000,1,1,1,27,2,0,0,2,0,2,9373,1181,17943,5155,18447,1647,15306,246,16718,15736,76590,21606,1
18585,100000,2,1,1,49,2,-1,0,0,-1,4,85865,615,18423,2023,120906,7892,30686,4575,98324,7093,28645,2629,1
18586,50000,2,2,2,65,1,1,0,3,2,1,119601,9557,25070,18274,18917,7168,24054,16300,5678,28501,15456,10409,0
18587,20000,2,2,2,66,-1,0,3,3,-1,0,13875,6599,23663,10015,67581,1595,39764,15983,22264,2288,59125,2069,1
18588,30000,1,2,1,49,0,-2,0,0,4,-1,63299,18133,201969,39,40787,3413,69716,4837,99607,4438,16963,12571,0
18589,150000,2,2,1,29,0,-1,2,0,-1,0,227064,4293,54346,25490,58281,5358,18983,1712,29767,943,47502,2113,0
18590,100000,1,1,2,62,-2,-1,0,0,-1,0,458,1364,66462,3794,103765,5054,63253,8470,61918,20459,235019,8410,0
18591,100000,1,3,1,66,8,0,0,-1,0,4,4255,24116,158997,1432,18570,13889,25768,5387,106379,17093,9233,8504,1
18592,200000,1,2,1,22,1,8,0,1,1,5,88694,4052,26035,1846,39437,6121,86584,9734,163,4826,3789,31693,0
18593,200000,2,2,1,23,0,2,1,-1,1,3,5167,7053,60314,1813,163860,3148,602,1456,53809,20395,64357,3124,1
18594,100000,2,1,1,61,1,0,0,2,-1,1,42619,2257,117642,113,5459,242,59246,6518,80124,6062,20922,4055,0
18595,10000,2,1,2,48,3,5,-1,-1,0,2,8414,5057,2247,620,14541,11398,22111,1461,22618,3525,7146,29701,0
18596,150000,1,2,3,40,-2,0,0,2,0,0,25396,1745,106470,1935,24880,7649,58676,6137,146127,3846,2167,1139,0
18597,200000,1,2,1,62,0,2,-1,3,0,0,61315,7766,4050,22729,1534,15758,71897,33386,77348,3783,75624,7638,0
18598,80000,2,1,1,24,4,7,1,0,0,-2,52857,23901,10907,8636,32652,710,30579,3279,78307,8485,51312,11785,1
18599,50000,2,1,1,50,-2,2,0,0,-1,1,9656,4036,158522,10154,161220,1960,24575,1975,19172,6789,33079,14173,0
18600,150000,1,2,2,51,1,2,6,0,0,3,42557,19286,82642,27479,3521,2149,55163,4461,1267,12047,27358,10064,0
18601,100000,2,2,2,61,0,5,-1,0,0,-1,3344,15875,10291,1327,15318,17629,19504,28833,41442,5937,5518,16060,1
18602,100000,1,1,1,42,6,0,8,0,0,1,14433,12494,68991,15292,93260,9326,229830,9218,39196,3304,55861,260,1
18603,30000,1,2,1,29,0,2,-1,-1,0,1,14350,4532,29607,53,8123,5284,46805,9803,50174,10638,5265,18054,0
18604,50000,1,1,2,29,6,-1,2,0,2,2,89111,8301,24273,7794,25493,2262,118034,14082,27004,1178,6979,370,1
18605,80000,1,1,1,51,-2,0,2,4,2,0,28448,13334,3936,3399,62084,32769,55920,6984,67567,1546,97156,1042,0
18606,300000,2,1,2,36,0,-1,0,0,-2,-1,6188,1684,42545,1273,91195,8006,4253,14625,17043,724,121987,20066,0
18607,200000,1,2,2,55,0,0,-1,-1,-1,-1,5144,1236,6210,13472,128765,4852,240656,4262,72408,1305,11183,16428,1
18608,30000,1,2,1,42,-1,-1,0,0,-1,1,13958,3317,13477,10809,22550,2371,15255,16595,84542,10535,693,89,0
18609,100000,2,3,3,66,8,2,0,1,2,-1,30327,22665,635,4231,59694,26036,40461,11665,14093,14141,57328,15494,0
18610,10000,1,1,2,74,6,1,0,0,2,0,28949,11602,16702,12539,111518,1960,86172,3799,57832,6018,25528,2376,1
18611,30000,1,1,2,72,-1,-1,1,2,-1,3,117659,11058,26730,4631,71703,11403,21796,3144,30714,12727,2153,3392,1
18612,150000,1,2,3,51,0,3,1,2,0,0,6740,4085,14871,6360,9539,7346,23234,358,115443,10165,38879,10086,0
18613,150000,1,2,1,33,-1,1,2,0,0,1,47141,2820,73671,1833,50398,2468,36488,1446,49257,958,31648,9485,0
18614,20000,2,1,1,48,-1,-1,1,0,4,1,19336,4714,50143,3794,21979,354,71579,2730,132373,17837,6680,8094,1
18615,30000,2,2,3,69,1,0,-2,0,1,6,145783,6584,37629,20365,6192,1656,27308,1927,22718,6822,15322,5364,0
18616,150000,2,2,2,71,3,-1,2,2,0,0,13487,9928,13021,1640,37065,7907,31416,16423,101407,6024,85091,33890,1
18617,100000,2,2,3,59,1,-1,0,0,0,1,32329,17709,49201,13154,8256,3184,5456,3740,41781,151,66022,3048,1
18618,150000,1,1,1,59,-1,1,4,0,1,2,54341,7893,68179,8481,46839,6438,13395,7457,294387,11086,16450,21548,1
18619,300000,1,1,1,27,2,-1,0,-1,0,-1,11155,13624,13136,3569,14341,27409,4596,3439,7995,4979,114576,12713,1
18620,200000,2,2,1,45,3,-1,0,-2,8,0,92220,3936,3136,13638,82486,4058,34909,16115,14529,653,59397,15073,1
18621,100000,1,2,1,68,1,2,0,3,2,0,55012,4113,10962,1158,21108,1056,174788,2341,43880,330,34692,2360,0
18622,50000,2,1,2,21,0,4,1,0,0,0,135893,2619,26443,12475,38255,1644,23604,9431,49498,4346,51062,12219,1
18623,300000,1,1,1,70,0,0,0,2,2,0,160274,3152,777,524,163573,6257,29773,1320,11634,16734,16877,16366,0
18624,150000,2,2,1,66,1,4,0,0,0,1,48359,1858,58758,16591,6152,1735,27895,36110,44484,4547,17146,2280,0
18625,80000,2,2,3,55,4,0,-1,0,0,0,83930,3444,21139,2932,23390,3717,250165,5006,146,9984,14201,6275,1
18626,20000,2,1,2,31,3,0,0,6,2,-1,9134,4193,62018,14482,12745,23715,61077,15545,35877,22567,18812,5537,0
18627,300000,2,4,1,54,2,1,1,4,3,4,29055,14928,4045,3237,12133,11769,110619,5676,34036,1883,93153,20497,0
18628,150000,1,2,2,38,0,1,0,1,-2,1,68974,21205,4224,427,1021,2294,110035,62032,21069,10457,13984,20869,0
18629,300000,1,2,2,51,0,7,1,0,0,3,122838,7293,1531,3965,50597,14340,20248,2626,21205,1743,52453,8539,0
18630,300000,1,2,1,36,1,2,0,2,3,2,11302,3394,13412,14427,42100,6634,19473,8736,2836,13697,55657,730,1
18631,80000,2,1,1,71,1,0,1,0,0,1,91650,4553,71716,17041,44088,1823,40791,3643,40893,5292,8440,504,0
18632,150000,2,2,2,66,4,-1,3,0,0,0,36475,6927,42816,22049,12737,3534,70914,14350,134938,448,30430,14850,0
18633,80000,1,2,2,50,2,1,-2,-2,0,-1,20389,7948,84754,11513,21246,737,106479,3131,31727,31827,84344,15931,1
18634,30000,1,2,1,57,6,2,0,1,1,0,49014,4938,17060,4258,28521,15438,67672,12325,15238,15990,45580,1851,1
18635,200000,1,2,2,45,0,2,0,-1,1,0,43673,10719,6272,964,104841,124,9924,4196,48973,4343,20016,1955,0
18636,200000,1,2,1,48,4,1,0,-1,5,3,123666,4629,282186,1831,16237,376,22568,10297,8110,11408,25453,2619,1
18637,300000,2,1,2,44,6,2,0,3,-1,0,15680,6232,4329,1604,20296,1515,44100,443,170418,16189,2314,5456,1
18638,100000,2,1,2,54,3,-1,1,0,0,0,12286,13418,48489,6561,10557,8577,70966,2608,12465,31828,7611,16546,0
18639,20000,1,2,2,41,-1,-1,-2,-1,0,2,26209,13444,24685,16005,6802,2156,17622,10371,87902,22296,269944,17501,1
18640,30000,1,2,1,69,4,1,4,-1,0,1,147009,10902,24218,3008,185503,6737,8970,281,23275,9639,11257,6780,1
18641,100000,1,3,1,71,2,-1,0,2,3,-2,41812,20524,72632,13603,24488,2463,21135,84,1267,1124,8375,4130,1
18642,10000,2,1,1,31,0,-1,1,0,2,1,34414,2073,1962,6189,30733,4561,70637,12990,36463,274,16153,9517,0
18643,20000,1,1,1,73,0,1,0,2,5,4,242048,254,47713,7613,15829,8952,41216,498,43061,11253,44608,76,0
18644,200000,2,1,2,47,-1,-2,0,0,3,0,49945,4878,12847,425,5037,82,17169,31700,73161,3625,67943,1536,0
18645,200000,2,2,2,29,0,-1,1,-1,-2,0,104504,326,30749,2184,44682,7112,2651,17491,3524,3456,16881,3674,0
18646,100000,1,1,2,36,0,2,3,0,0,-2,27782,19626,60500,3543,33899,40620,7965,2205,42888,9845,18560,7722,1
18647,30000,1,2,1,71,1,4,-1,2,0,0,59049,7027,98378,2721,46626,27999,42785,24248,19925,67,151745,8141,0
18648,20000,1,1,1,31,1,0,5,8,-1,0,12412,1672,189087,2432,21903,4117,43121,20385,10693,2348,1575,896,0
18649,100000,2,4,2,34,4,0,-1,-1,2,0,151491,1212,196631,39810,80214,1057,49498,17578,23512,8157,42006,5334,0
18650,10000,1,3,1,63,1,3,0,-1,0,0,105437,10522,9405,8721,77783,5417,29622,16253,33072,8955,71849,4948,1
18651,100000,1,2,1,35,2,2,0,5,1,8,88343,14649,29605,1577,68694,1128,48107,817,53472,3029,48954,23917,1
18652,300000,2,2,3,42,2,3,1,3,3,0,34407,41,17035,2204,27434,815,41375,13693,8049,1443,150267,8113,1
18653,150000,2,1,1,62,-1,0,-1,1,-2,-2,25715,10086,37686,30477,81175,3118,31966,12282,19062,18644,24140,2946,1
18654,300000,2,1,1,62,2,0,-2,0,-1,0,30038,841,149462,5343,79285,5339,53,664,24551,7088,4178,1938,1
18655,20000,1,1,1,42,-1,1,2,1,0,4,1593,5584,2779,31915,13278,10242,20176,22425,106945,29013,313,5495,0
